dag_id,task_id,task_type,dag_submit_ms,task_ready_ms,scheduled_ms,start_ms,finish_ms,tier,datacenter_id,vm_id,duration_ms,length_mi,proj_edge_sec,proj_cloud_sec,input_bytes,output_bytes,gpu_mem_mb,gpu_util,queue_wait_ms,net_propagation_ms,net_tx_ms,net_total_ms
dag_b4d4ac7ee8324a0c,unet_denoise_9ff0e61f,unet_denoise,12938667,13018399.59,13018399.59,13018401.05,13030587.85,1,6,0,451.94,1355,1.355,0.452,5444742103,544474210,10385.02,0.52,0.00,-1,-1,0.00
dag_d4ecc8fc741f4fc1,sampler_0009b4af,sampler,12981412,13029931.21,13029931.21,13029932.66,13030655.32,1,6,0,26.48,79,0.079,0.026,401303008,40130300,765.42,0.65,0.00,-1,-1,0.00
dag_87a5d60e74004d86,sampler_9703b5ba,sampler,12909394,13030325.24,13030325.24,13030326.69,13031124.31,1,6,0,29.60,88,0.088,0.029,526253712,52625371,1003.75,0.58,0.00,-1,-1,0.00
dag_b4d4ac7ee8324a0c,sampler_c7d74bc6,sampler,12938667,13030587.85,13030587.85,13030589.28,13031542.29,1,6,0,35.14,105,0.105,0.035,749945612,74994561,1430.41,0.81,0.00,-1,-1,0.00
dag_15bce5170446454e,unet_denoise_9af8db7f,unet_denoise,12884496,13023316.45,13023316.45,13023317.90,13032821.32,1,6,0,352.10,1056,1.056,0.352,3054283943,305428394,5825.58,0.62,0.00,-1,-1,0.00
dag_15bce5170446454e,sampler_aff06bf2,sampler,12884496,13032821.32,13032821.32,13032822.74,13033410.77,1,6,0,21.80,65,0.065,0.022,439267599,43926759,837.84,0.63,0.00,-1,-1,0.00
dag_1346659b0fc4487c,unet_denoise_aaa710f1,unet_denoise,12936173,13015015.72,13015015.72,13015017.15,13035590.79,1,6,0,763.91,2291,2.291,0.764,2577200068,257720006,4915.62,0.67,0.00,-1,-1,0.00
dag_c2b2bb4e8aaf4467,unet_denoise_78b3335b,unet_denoise,12826012,13022872.96,13022872.96,13022874.39,13035659.85,1,6,0,475.13,1425,1.425,0.475,2824282419,282428241,5386.89,0.92,0.00,-1,-1,0.00
dag_c2b2bb4e8aaf4467,sampler_76eff6f4,sampler,12826012,13035659.85,13035659.85,13035661.28,13036340.01,1,6,0,26.66,79,0.079,0.026,313509152,31350915,597.97,0.85,0.00,-1,-1,0.00
dag_7f4e5adec1c6474b,unet_denoise_c13d2d2d,unet_denoise,12812359,13021941.31,13021941.31,13021942.73,13036456.01,1,6,0,540.59,1621,1.621,0.540,3154825439,315482543,6017.35,0.67,0.00,-1,-1,0.00
dag_9773574001e44c8c,unet_denoise_d4566b0e,unet_denoise,12750067,13018558.45,13018558.45,13018559.90,13036967.09,1,6,0,686.54,2059,2.059,0.686,3189788978,318978897,6084.04,0.48,0.00,-1,-1,0.00
dag_1346659b0fc4487c,sampler_9294a894,sampler,12936173,13035590.79,13035590.79,13035592.23,13037082.87,1,6,0,58.27,174,0.174,0.058,737425894,73742589,1406.53,0.51,0.00,-1,-1,0.00
dag_7f4e5adec1c6474b,sampler_467341d3,sampler,12812359,13036456.01,13036456.01,13036457.44,13037540.35,1,6,0,42.49,127,0.127,0.042,545123965,54512396,1039.74,0.54,0.00,-1,-1,0.00
dag_9773574001e44c8c,sampler_daf5e6e1,sampler,12750067,13036967.09,13036967.09,13036968.55,13038227.93,1,6,0,49.14,147,0.147,0.049,339353914,33935391,647.27,0.83,0.00,-1,-1,0.00
dag_75f9bf7c7ec0497b,vae_encode_c743a5cb,vae_encode,12963046,13025300.56,13025300.56,13025302.01,13038373.03,1,6,0,491.02,1473,1.473,0.491,1323398878,132339887,2524.18,0.49,0.00,-1,-1,0.00
dag_c93bee579dfa473a,unet_denoise_c4ba188f,unet_denoise,12811956,13028500.24,13028500.24,13028501.68,13038636.09,1,6,0,383.86,1151,1.151,0.384,1485760124,148576012,2833.86,0.44,0.00,-1,-1,0.00
dag_c93bee579dfa473a,sampler_e117b08d,sampler,12811956,13038636.09,13038636.09,13038637.52,13039365.30,1,6,0,28.60,85,0.085,0.028,465094934,46509493,887.10,0.77,0.00,-1,-1,0.00
dag_d4ecc8fc741f4fc1,unet_denoise_1a2bccfc,unet_denoise,12981412,13030655.32,13030655.32,13030656.75,13040436.08,1,6,0,374.32,1122,1.122,0.374,1923617418,192361741,3669.01,0.65,0.00,-1,-1,0.00
dag_d4ecc8fc741f4fc1,sampler_e21d0e46,sampler,12981412,13040436.08,13040436.08,13040437.52,13041021.40,1,6,0,22.71,68,0.068,0.023,324791140,32479114,619.49,0.82,0.00,-1,-1,0.00
dag_87a5d60e74004d86,unet_denoise_13ccc83b,unet_denoise,12909394,13031124.31,13031124.31,13031125.76,13041864.41,1,6,0,412.92,1238,1.238,0.413,4004727138,400472713,7638.41,0.61,0.00,-1,-1,0.00
dag_15bce5170446454e,unet_denoise_90999b0c,unet_denoise,12884496,13033410.77,13033410.77,13033412.22,13042196.40,1,6,0,341.15,1023,1.023,0.341,2867627318,286762731,5469.57,0.56,0.00,-1,-1,0.00
dag_87a5d60e74004d86,sampler_f7849faa,sampler,12909394,13041864.41,13041864.41,13041865.86,13042687.42,1,6,0,32.04,96,0.096,0.032,542465642,54246564,1034.67,0.79,0.00,-1,-1,0.00
dag_b4d4ac7ee8324a0c,unet_denoise_2aa68573,unet_denoise,12938667,13031542.29,13031542.29,13031543.71,13042731.38,1,6,0,430.69,1292,1.292,0.431,3644646225,364464622,6951.61,0.70,0.00,-1,-1,0.00
dag_15bce5170446454e,sampler_33d490b5,sampler,12884496,13042196.40,13042196.40,13042197.84,13042795.98,1,6,0,23.09,69,0.069,0.023,359406600,35940660,685.51,0.91,0.00,-1,-1,0.00
dag_b4d4ac7ee8324a0c,sampler_1b3f03e7,sampler,12938667,13042731.38,13042731.38,13042732.82,13043662.98,1,6,0,36.46,109,0.109,0.036,444025340,44402534,846.91,0.81,0.00,-1,-1,0.00
dag_4845a3973cd149d3,unet_denoise_9bc6babe,unet_denoise,12979710,13020329.16,13020329.16,13020330.60,13046042.54,1,6,0,977.57,2932,2.932,0.977,2699074802,269907480,5148.08,0.50,0.00,-1,-1,0.00
dag_c1594bb1772c4e05,lora_load_e37f8ae2,lora_load,12941016,12941016.00,12941016.00,12941017.45,13046132.57,1,6,0,4070.61,12211,12.211,4.070,1044157671,104415767,1991.57,0.94,0.00,-1,-1,0.00
dag_2698e30b679c461f,unet_denoise_c3c71511,unet_denoise,12849833,13019452.58,13019452.58,13019454.03,13046730.24,1,6,0,1036.73,3110,3.110,1.037,2434648018,243464801,4643.72,0.57,0.00,-1,-1,0.00
dag_4845a3973cd149d3,sampler_caa47d8f,sampler,12979710,13046042.54,13046042.54,13046043.98,13047239.33,1,6,0,47.09,141,0.141,0.047,436433950,43643395,832.43,0.42,0.00,-1,-1,0.00
dag_ddfe298e2fdf469a,unet_denoise_2bc72898,unet_denoise,12001198,13014516.64,13014516.64,13014518.08,13048011.84,1,6,0,1270.24,3810,3.810,1.270,2174914544,217491454,4148.32,0.50,0.00,-1,-1,0.00
dag_2698e30b679c461f,sampler_0e8fc81b,sampler,12849833,13046730.24,13046730.24,13046731.69,13048690.85,1,6,0,75.75,227,0.227,0.076,214462373,21446237,409.05,0.83,0.00,-1,-1,0.00
dag_c93bee579dfa473a,unet_denoise_c25c3a66,unet_denoise,12811956,13039365.30,13039365.30,13039366.76,13048703.95,1,6,0,365.36,1096,1.096,0.365,2441562167,244156216,4656.91,0.63,0.00,-1,-1,0.00
dag_c2b2bb4e8aaf4467,unet_denoise_d861b99f,unet_denoise,12826012,13036340.01,13036340.01,13036341.47,13048791.63,1,6,0,487.33,1461,1.461,0.487,3582814444,358281444,6833.68,0.54,0.00,-1,-1,0.00
dag_c93bee579dfa473a,sampler_8054c1ba,sampler,12811956,13048703.95,13048703.95,13048705.38,13049350.47,1,6,0,23.86,71,0.071,0.024,450394371,45039437,859.06,0.84,0.00,-1,-1,0.00
dag_d4ecc8fc741f4fc1,unet_denoise_966d393d,unet_denoise,12981412,13041021.40,13041021.40,13041022.84,13049395.98,1,6,0,325.63,976,0.976,0.325,3733153353,373315335,7120.42,0.41,0.00,-1,-1,0.00
dag_c2b2bb4e8aaf4467,sampler_d4c03ff7,sampler,12826012,13048791.63,13048791.63,13048793.07,13049551.71,1,6,0,27.94,83,0.083,0.028,646402750,64640275,1232.92,0.63,0.00,-1,-1,0.00
dag_15bce5170446454e,unet_denoise_795d941a,unet_denoise,12884496,13042795.98,13042795.98,13042797.42,13049679.55,1,6,0,267.05,801,0.801,0.267,3389135698,338913569,6464.26,0.52,0.00,-1,-1,0.00
dag_d4ecc8fc741f4fc1,sampler_eda97ccd,sampler,12981412,13049395.98,13049395.98,13049397.40,13050175.53,1,6,0,28.75,86,0.086,0.029,719020446,71902044,1371.42,0.72,0.00,-1,-1,0.00
dag_15bce5170446454e,sampler_516fa5dd,sampler,12884496,13049679.55,13049679.55,13049680.98,13050222.60,1,6,0,20.02,60,0.060,0.020,563518270,56351827,1074.83,0.76,0.00,-1,-1,0.00
dag_ddfe298e2fdf469a,sampler_764b4d6b,sampler,12001198,13048011.84,13048011.84,13048013.29,13050320.64,1,6,0,85.48,256,0.256,0.085,594543811,59454381,1134.00,0.51,0.00,-1,-1,0.00
dag_7f4e5adec1c6474b,unet_denoise_9d2cf01a,unet_denoise,12812359,13037540.35,13037540.35,13037541.77,13051996.89,1,6,0,559.18,1677,1.677,0.559,3473830545,347383054,6625.81,0.43,0.00,-1,-1,0.00
dag_7f4e5adec1c6474b,sampler_d39e002c,sampler,12812359,13051996.89,13051996.89,13051998.33,13053206.98,1,6,0,44.51,133,0.133,0.044,442841429,44284142,844.65,0.49,0.00,-1,-1,0.00
dag_87a5d60e74004d86,unet_denoise_c8259334,unet_denoise,12909394,13042687.42,13042687.42,13042688.85,13053612.98,1,6,0,417.05,1251,1.251,0.417,3292066654,329206665,6279.12,0.49,0.00,-1,-1,0.00
dag_87a5d60e74004d86,sampler_39ee8913,sampler,12909394,13053612.98,13053612.98,13053614.43,13054391.09,1,6,0,28.42,85,0.085,0.028,482485445,48248544,920.27,0.47,0.00,-1,-1,0.00
dag_e26ca619dc314964,unet_denoise_c14007cd,unet_denoise,12344237,13008968.52,13008968.52,13008969.95,13056363.06,1,6,0,1786.01,5358,5.358,1.786,2978541418,297854141,5681.12,0.85,0.00,-1,-1,0.00
dag_c1594bb1772c4e05,vae_encode_f31cc426,vae_encode,12941016,13046132.57,13046132.57,13046134.00,13057326.55,1,6,0,419.58,1258,1.258,0.419,1053378045,105337804,2009.16,0.53,0.00,-1,-1,0.00
dag_1346659b0fc4487c,unet_denoise_c7a3c6ae,unet_denoise,12936173,13037082.87,13037082.87,13037084.32,13057576.08,1,6,0,783.78,2351,2.351,0.784,2503802966,250380296,4775.63,0.48,0.00,-1,-1,0.00
dag_9773574001e44c8c,unet_denoise_ac0aa66a,unet_denoise,12750067,13038227.93,13038227.93,13038229.38,13057689.58,1,6,0,742.84,2228,2.228,0.743,2279765341,227976534,4348.31,0.75,0.00,-1,-1,0.00
dag_b4d4ac7ee8324a0c,unet_denoise_a7b13393,unet_denoise,12938667,13043662.98,13043662.98,13043664.41,13057723.55,1,6,0,531.25,1593,1.593,0.531,4167959459,416795945,7949.75,0.88,0.00,-1,-1,0.00
dag_15bce5170446454e,unet_denoise_e1fc374d,unet_denoise,12884496,13050222.60,13050222.60,13050224.04,13058440.08,1,6,0,304.41,913,0.913,0.304,3144415173,314441517,5997.50,0.59,0.00,-1,-1,0.00
dag_b4d4ac7ee8324a0c,sampler_ffddbf49,sampler,12938667,13057723.55,13057723.55,13057725.00,13058672.58,1,6,0,34.70,104,0.104,0.035,498515637,49851563,950.84,0.87,0.00,-1,-1,0.00
dag_9773574001e44c8c,sampler_7032163d,sampler,12750067,13057689.58,13057689.58,13057691.01,13058917.63,1,6,0,45.30,135,0.135,0.045,430387105,43038710,820.90,0.84,0.00,-1,-1,0.00
dag_15bce5170446454e,sampler_508a0942,sampler,12884496,13058440.08,13058440.08,13058441.50,13059019.07,1,6,0,21.10,63,0.063,0.021,522244459,52224445,996.10,0.76,0.00,-1,-1,0.00
dag_1346659b0fc4487c,sampler_0da39aef,sampler,12936173,13057576.08,13057576.08,13057577.51,13059101.13,1,6,0,56.28,168,0.168,0.056,710118310,71011831,1354.44,0.65,0.00,-1,-1,0.00
dag_e26ca619dc314964,sampler_e793d4a4,sampler,12344237,13056363.06,13056363.06,13056364.48,13059700.70,1,6,0,122.62,367,0.367,0.122,555860029,55586002,1060.22,0.91,0.00,-1,-1,0.00
dag_c2b2bb4e8aaf4467,unet_denoise_3b3058f7,unet_denoise,12826012,13049551.71,13049551.71,13049553.15,13059817.30,1,6,0,378.98,1136,1.136,0.379,3812009947,381200994,7270.83,0.74,0.00,-1,-1,0.00
dag_d4ecc8fc741f4fc1,unet_denoise_a65bfc03,unet_denoise,12981412,13050175.53,13050175.53,13050176.97,13060054.62,1,6,0,364.14,1092,1.092,0.364,3369226808,336922680,6426.29,0.72,0.00,-1,-1,0.00
dag_c2b2bb4e8aaf4467,sampler_0c8e71a1,sampler,12826012,13059817.30,13059817.30,13059818.74,13060689.67,1,6,0,30.73,92,0.092,0.031,225678943,22567894,430.45,0.89,0.00,-1,-1,0.00
dag_d4ecc8fc741f4fc1,sampler_33010399,sampler,12981412,13060054.62,13060054.62,13060056.04,13060809.65,1,6,0,25.74,77,0.077,0.026,553596504,55359650,1055.90,0.81,0.00,-1,-1,0.00
dag_c93bee579dfa473a,unet_denoise_88050776,unet_denoise,12811956,13049350.47,13049350.47,13049351.89,13061324.16,1,6,0,439.59,1318,1.318,0.439,3041821719,304182171,5801.81,0.42,0.00,-1,-1,0.00
dag_c93bee579dfa473a,sampler_d2f87452,sampler,12811956,13061324.16,13061324.16,13061325.60,13062060.23,1,6,0,24.76,74,0.074,0.025,379931060,37993106,724.66,0.73,0.00,-1,-1,0.00
dag_c7c06a5e6d0f48e1,vae_encode_79c07f0a,vae_encode,13048196,13048196.00,13048196.00,13048197.44,13064126.73,1,6,0,576.29,1728,1.728,0.576,1021505690,102150569,1948.37,0.91,0.00,-1,-1,0.00
dag_75f9bf7c7ec0497b,unet_denoise_8c9013a3,unet_denoise,12963046,13038373.03,13038373.03,13038374.46,13066155.16,1,6,0,1029.32,3087,3.087,1.029,3679658303,367965830,7018.39,0.78,0.00,-1,-1,0.00
dag_87a5d60e74004d86,unet_denoise_c61350f0,unet_denoise,12909394,13054391.09,13054391.09,13054392.55,13066644.77,1,6,0,429.83,1289,1.289,0.430,3258323940,325832394,6214.76,0.54,0.00,-1,-1,0.00
dag_87a5d60e74004d86,sampler_6003a711,sampler,12909394,13066644.77,13066644.77,13066646.20,13067497.83,1,6,0,28.05,84,0.084,0.028,317495325,31749532,605.57,0.74,0.00,-1,-1,0.00
dag_75f9bf7c7ec0497b,sampler_7a8d0f81,sampler,12963046,13066155.16,13066155.16,13066156.61,13068980.08,1,6,0,94.06,282,0.282,0.094,375864483,37586448,716.90,0.48,0.00,-1,-1,0.00
dag_4845a3973cd149d3,unet_denoise_7b57b664,unet_denoise,12979710,13047239.33,13047239.33,13047240.77,13069583.68,1,6,0,795.64,2386,2.386,0.795,4094670443,409467044,7809.96,0.92,0.00,-1,-1,0.00
dag_7f4e5adec1c6474b,unet_denoise_e22764fe,unet_denoise,12812359,13053206.98,13053206.98,13053208.42,13069730.66,1,6,0,576.73,1730,1.730,0.577,3545348375,354534837,6762.22,0.58,0.00,-1,-1,0.00
dag_15bce5170446454e,unet_denoise_0585be3b,unet_denoise,12884496,13059019.07,13059019.07,13059020.52,13070124.76,1,6,0,374.49,1123,1.123,0.374,2183566052,218356605,4164.82,0.69,0.00,-1,-1,0.00
dag_15bce5170446454e,sampler_1ab8fae0,sampler,12884496,13070124.76,13070124.76,13070126.22,13070647.88,1,6,0,17.29,51,0.051,0.017,546540561,54654056,1042.44,0.95,0.00,-1,-1,0.00
dag_7f4e5adec1c6474b,sampler_b745fcc5,sampler,12812359,13069730.66,13069730.66,13069732.11,13071005.75,1,6,0,42.53,127,0.127,0.042,686256003,68625600,1308.93,0.73,0.00,-1,-1,0.00
dag_4845a3973cd149d3,sampler_f9866b12,sampler,12979710,13069583.68,13069583.68,13069585.10,13071272.73,1,6,0,56.08,168,0.168,0.056,506697485,50669748,966.45,0.84,0.00,-1,-1,0.00
dag_d4ecc8fc741f4fc1,unet_denoise_2093f9e9,unet_denoise,12981412,13060809.65,13060809.65,13060811.11,13071320.26,1,6,0,351.42,1054,1.054,0.351,3528077190,352807719,6729.27,0.84,0.00,-1,-1,0.00
dag_d4ecc8fc741f4fc1,sampler_d7f2573c,sampler,12981412,13071320.26,13071320.26,13071321.69,13072103.31,1,6,0,25.77,77,0.077,0.026,409256736,40925673,780.60,0.93,0.00,-1,-1,0.00
dag_b4d4ac7ee8324a0c,unet_denoise_e3155b0e,unet_denoise,12938667,13058672.58,13058672.58,13058674.01,13074312.32,1,6,0,528.56,1585,1.585,0.528,2770773930,277077393,5284.83,0.80,0.00,-1,-1,0.00
dag_c2b2bb4e8aaf4467,unet_denoise_ced37e1e,unet_denoise,12826012,13060689.67,13060689.67,13060691.13,13075071.34,1,6,0,483.10,1449,1.449,0.483,2604076441,260407644,4966.88,0.75,0.00,-1,-1,0.00
dag_b4d4ac7ee8324a0c,sampler_32b03189,sampler,12938667,13074312.32,13074312.32,13074313.75,13075455.40,1,6,0,40.22,120,0.120,0.040,458854144,45885414,875.19,0.71,0.00,-1,-1,0.00
dag_2698e30b679c461f,unet_denoise_6c395124,unet_denoise,12849833,13048690.85,13048690.85,13048692.29,13075455.42,1,6,0,938.54,2815,2.815,0.938,3116544123,311654412,5944.34,0.48,0.00,-1,-1,0.00
dag_c2b2bb4e8aaf4467,sampler_a201ec0e,sampler,12826012,13075071.34,13075071.34,13075072.77,13075807.89,1,6,0,25.69,77,0.077,0.026,473064751,47306475,902.30,0.78,0.00,-1,-1,0.00
dag_2698e30b679c461f,sampler_7c453076,sampler,12849833,13075455.42,13075455.42,13075456.84,13077436.46,1,6,0,69.61,208,0.208,0.069,600260579,60026057,1144.91,0.86,0.00,-1,-1,0.00
dag_90f11674a0b34a18,vae_encode_748dcb19,vae_encode,13061328,13061328.00,13061328.00,13061329.44,13077573.48,1,6,0,548.18,1644,1.644,0.548,731802484,73180248,1395.80,0.61,0.00,-1,-1,0.00
dag_75ee8fda1d664c08,unet_denoise_32b5d2fe,unet_denoise,12758579,13020676.76,13020676.76,13020678.21,13078358.49,1,6,0,2107.95,6323,6.323,2.108,3928128196,392812819,7492.31,0.57,0.00,-1,-1,0.00
dag_c7c06a5e6d0f48e1,unet_denoise_5955a164,unet_denoise,13048196,13064126.73,13064126.73,13064128.17,13078867.06,1,6,0,501.16,1503,1.503,0.501,3303905109,330390510,6301.70,0.93,0.00,-1,-1,0.00
dag_ddfe298e2fdf469a,unet_denoise_108a1bcf,unet_denoise,12001198,13050320.64,13050320.64,13050322.06,13079306.57,1,6,0,1013.01,3039,3.039,1.013,3276239902,327623990,6248.93,0.72,0.00,-1,-1,0.00
dag_c7c06a5e6d0f48e1,sampler_71e23748,sampler,13048196,13078867.06,13078867.06,13078868.50,13080082.09,1,6,0,42.77,128,0.128,0.043,288485762,28848576,550.24,0.56,0.00,-1,-1,0.00
dag_9773574001e44c8c,unet_denoise_b3ad06bc,unet_denoise,12750067,13058917.63,13058917.63,13058919.08,13080128.10,1,6,0,723.01,2169,2.169,0.723,1599603175,159960317,3051.00,0.73,0.00,-1,-1,0.00
dag_15bce5170446454e,unet_denoise_9d5bcabd,unet_denoise,12884496,13070647.88,13070647.88,13070649.29,13080769.07,1,6,0,349.98,1049,1.049,0.350,2453866350,245386635,4680.38,0.71,0.00,-1,-1,0.00
dag_93a6608ae2d04fc4,vae_encode_af43f995,vae_encode,13059006,13059006.00,13059006.00,13059007.45,13080814.11,1,6,0,744.04,2232,2.232,0.744,1021731885,102173188,1948.80,0.43,0.00,-1,-1,0.00
dag_87a5d60e74004d86,unet_denoise_6791530d,unet_denoise,12909394,13067497.83,13067497.83,13067499.24,13080937.17,1,6,0,460.35,1381,1.381,0.460,2610447880,261044788,4979.03,0.81,0.00,-1,-1,0.00
dag_9773574001e44c8c,sampler_c83a8c50,sampler,12750067,13080128.10,13080128.10,13080129.54,13081340.89,1,6,0,41.90,125,0.125,0.042,478310158,47831015,912.30,0.57,0.00,-1,-1,0.00
dag_15bce5170446454e,sampler_0839231d,sampler,12884496,13080769.07,13080769.07,13080770.50,13081391.47,1,6,0,21.64,64,0.064,0.021,932409298,93240929,1778.43,0.54,0.00,-1,-1,0.00
dag_87a5d60e74004d86,sampler_e749fccf,sampler,12909394,13080937.17,13080937.17,13080938.60,13081768.24,1,6,0,28.16,84,0.084,0.028,427049285,42704928,814.53,0.77,0.00,-1,-1,0.00
dag_ddfe298e2fdf469a,sampler_e5a5b64e,sampler,12001198,13079306.57,13079306.57,13079308.02,13081886.66,1,6,0,88.88,266,0.266,0.089,628800308,62880030,1199.34,0.60,0.00,-1,-1,0.00
dag_75ee8fda1d664c08,sampler_322c8419,sampler,12758579,13078358.49,13078358.49,13078359.92,13082897.55,1,6,0,156.32,468,0.468,0.156,380154570,38015457,725.09,0.60,0.00,-1,-1,0.00
dag_d4ecc8fc741f4fc1,unet_denoise_395f767d,unet_denoise,12981412,13072103.31,13072103.31,13072104.74,13083383.04,1,6,0,389.04,1167,1.167,0.389,2872666304,287266630,5479.18,0.78,0.00,-1,-1,0.00
dag_d4ecc8fc741f4fc1,sampler_481adf9d,sampler,12981412,13083383.04,13083383.04,13083384.50,13084066.39,1,6,0,22.78,68,0.068,0.023,511533202,51153320,975.67,0.56,0.00,-1,-1,0.00
dag_1346659b0fc4487c,unet_denoise_15d9cb39,unet_denoise,12936173,13059101.13,13059101.13,13059102.59,13084770.89,1,6,0,873.12,2619,2.619,0.873,2493544745,249354474,4756.06,0.50,0.00,-1,-1,0.00
dag_1346659b0fc4487c,sampler_e43238e4,sampler,12936173,13084770.89,13084770.89,13084772.32,13086043.95,1,6,0,42.16,126,0.126,0.042,808515347,80851534,1542.12,0.62,0.00,-1,-1,0.00
dag_c2b2bb4e8aaf4467,unet_denoise_35323612,unet_denoise,12826012,13075807.89,13075807.89,13075809.34,13087406.98,1,6,0,396.13,1188,1.188,0.396,2403265945,240326594,4583.87,0.68,0.00,-1,-1,0.00
dag_7f4e5adec1c6474b,unet_denoise_104feaf6,unet_denoise,12812359,13071005.75,13071005.75,13071007.20,13088049.06,1,6,0,581.02,1743,1.743,0.581,2111643106,211164310,4027.64,0.92,0.00,-1,-1,0.00
dag_c2b2bb4e8aaf4467,sampler_18d28dc5,sampler,12826012,13087406.98,13087406.98,13087408.41,13088130.03,1,6,0,23.86,71,0.071,0.024,408610419,40861041,779.36,0.44,0.00,-1,-1,0.00
dag_7f4e5adec1c6474b,sampler_8b44054f,sampler,12812359,13088049.06,13088049.06,13088050.52,13089286.12,1,6,0,41.31,123,0.123,0.041,549020076,54902007,1047.17,0.78,0.00,-1,-1,0.00
dag_15bce5170446454e,unet_denoise_c1c63a21,unet_denoise,12884496,13081391.47,13081391.47,13081392.92,13090153.12,1,6,0,292.22,876,0.876,0.292,3448546550,344854655,6577.58,0.81,0.00,-1,-1,0.00
dag_15bce5170446454e,sampler_d954c914,sampler,12884496,13090153.12,13090153.12,13090154.55,13090716.17,1,6,0,18.47,55,0.055,0.018,813076904,81307690,1550.82,0.59,0.00,-1,-1,0.00
dag_93a6608ae2d04fc4,unet_denoise_5652b7cc,unet_denoise,13059006,13080814.11,13080814.11,13080815.55,13091299.12,1,6,0,349.74,1049,1.049,0.350,4522047858,452204785,8625.12,0.90,0.00,-1,-1,0.00
dag_90f11674a0b34a18,unet_denoise_7a0fce19,unet_denoise,13061328,13077573.48,13077573.48,13077574.91,13091539.09,1,6,0,470.80,1412,1.412,0.471,4524190511,452419051,8629.21,0.70,0.00,-1,-1,0.00
dag_93a6608ae2d04fc4,sampler_c98a2337,sampler,13059006,13091299.12,13091299.12,13091300.57,13092060.12,1,6,0,24.29,72,0.072,0.024,625105333,62510533,1192.29,0.66,0.00,-1,-1,0.00
dag_90f11674a0b34a18,sampler_41f2602d,sampler,13061328,13091539.09,13091539.09,13091540.54,13092591.12,1,6,0,33.64,100,0.100,0.033,585494135,58549413,1116.74,0.67,0.00,-1,-1,0.00
dag_b4d4ac7ee8324a0c,unet_denoise_651323e6,unet_denoise,12938667,13075455.40,13075455.40,13075456.84,13092691.12,1,6,0,581.92,1745,1.745,0.582,3102276547,310227654,5917.12,0.90,0.00,-1,-1,0.00
dag_b4d4ac7ee8324a0c,sampler_fb1a73aa,sampler,12938667,13092691.12,13092691.12,13092692.57,13093806.15,1,6,0,35.25,105,0.105,0.035,411739010,41173901,785.33,0.66,0.00,-1,-1,0.00
dag_d4ecc8fc741f4fc1,unet_denoise_ed2a47ee,unet_denoise,12981412,13084066.39,13084066.39,13084067.81,13094345.92,1,6,0,337.97,1013,1.013,0.338,2108655087,210865508,4021.94,0.41,0.00,-1,-1,0.00
dag_d4ecc8fc741f4fc1,sampler_6bab565c,sampler,12981412,13094345.92,13094345.92,13094347.37,13095083.52,1,6,0,23.32,69,0.069,0.023,744484156,74448415,1419.99,0.88,0.00,-1,-1,0.00
dag_c1594bb1772c4e05,unet_denoise_e1ad244e,unet_denoise,12941016,13057326.55,13057326.55,13057328.00,13096330.46,1,6,0,1316.33,3948,3.948,1.316,3476603950,347660395,6631.10,0.83,0.00,-1,-1,0.00
dag_8a8778a6e0394d43,vae_encode_ef37fcbc,vae_encode,13080998,13080998.00,13080998.00,13080999.43,13097431.04,1,6,0,536.64,1609,1.609,0.536,978467991,97846799,1866.28,0.43,0.00,-1,-1,0.00
dag_87a5d60e74004d86,unet_denoise_4f0a433b,unet_denoise,12909394,13081768.24,13081768.24,13081769.68,13098402.67,1,6,0,539.69,1619,1.619,0.540,3303945582,330394558,6301.78,0.46,0.00,-1,-1,0.00
dag_4845a3973cd149d3,unet_denoise_c75492c9,unet_denoise,12979710,13071272.73,13071272.73,13071274.18,13098444.67,1,6,0,904.45,2713,2.713,0.904,3351003291,335100329,6391.53,0.55,0.00,-1,-1,0.00
dag_c1594bb1772c4e05,sampler_e1e475d3,sampler,12941016,13096330.46,13096330.46,13096331.91,13099255.17,1,6,0,88.60,265,0.265,0.088,567628837,56762883,1082.67,0.48,0.00,-1,-1,0.00
dag_87a5d60e74004d86,sampler_06e2481f,sampler,12909394,13098402.67,13098402.67,13098404.12,13099416.77,1,6,0,30.35,91,0.091,0.030,730854370,73085437,1393.99,0.48,0.00,-1,-1,0.00
dag_c7c06a5e6d0f48e1,unet_denoise_2784342c,unet_denoise,13048196,13080082.09,13080082.09,13080083.52,13099840.31,1,6,0,641.77,1925,1.925,0.642,4265878659,426587865,8136.52,0.75,0.00,-1,-1,0.00
dag_c2b2bb4e8aaf4467,unet_denoise_12015785,unet_denoise,12826012,13088130.03,13088130.03,13088131.47,13100228.33,1,6,0,383.60,1150,1.150,0.383,3571631893,357163189,6812.35,0.94,0.00,-1,-1,0.00
dag_4845a3973cd149d3,sampler_16105820,sampler,12979710,13098444.67,13098444.67,13098446.12,13100327.76,1,6,0,56.73,170,0.170,0.057,380195791,38019579,725.17,0.90,0.00,-1,-1,0.00
dag_c7c06a5e6d0f48e1,sampler_af34f714,sampler,13048196,13099840.31,13099840.31,13099841.74,13101022.24,1,6,0,35.93,107,0.107,0.036,646130370,64613037,1232.40,0.56,0.00,-1,-1,0.00
